timetag,open,high,low,close,volumn,amount
19960131,531.46,538.11,530.12,537.35,1964732.0,820316992.00
19960201,536.24,537.17,532.61,536.68,962217.0,446983008.00
19960202,535.12,536.04,528.57,536.04,993070.0,487401984.00
19960205,537.23,537.27,522.48,522.85,1220876.0,680049024.00
19960206,520.08,522.67,518.18,520.69,776204.0,399123008.00
19960207,520.37,524.72,519.65,524.30,673555.0,336764992.00
19960208,523.74,524.65,521.13,521.86,378694.0,188936992.00
19960209,522.00,525.43,521.11,525.41,329658.0,153374000.00
19960212,523.57,524.06,523.57,523.85,364642.0,180683008.00
19960213,525.14,530.75,524.96,529.58,471762.0,213136992.00
19960214,530.09,534.18,528.71,529.25,497882.0,227458000.00
19960215,529.32,538.35,528.50,536.98,830979.0,394264992.00
19960216,537.13,553.83,537.13,552.94,1870610.0,929203968.00
19960304,583.38,601.98,572.91,601.98,4480923.0,2372805120.00
19960305,600.46,606.51,582.73,587.06,4289672.0,2200692992.00
19960306,582.37,583.33,558.69,559.70,2514257.0,1265821952.00
19960307,558.12,569.33,558.04,569.33,1148420.0,586833024.00
19960308,566.89,574.78,559.18,573.13,1334412.0,765905024.00
19960311,574.19,575.47,565.53,568.12,1157246.0,633142976.00
19960312,566.30,566.30,556.41,563.88,1166225.0,631256000.00
19960313,562.77,566.13,561.03,563.20,661702.0,340816000.00
19960314,562.98,564.73,561.50,562.30,592667.0,316831008.00
19960315,561.44,563.50,557.54,562.39,597795.0,308015008.00
19960318,561.81,568.02,561.09,567.87,980704.0,529025984.00
19960319,568.14,571.13,565.34,566.55,763322.0,412311008.00
19960320,566.28,570.48,566.24,569.67,803071.0,446454016.00
19960321,570.22,574.01,569.31,569.76,1118479.0,594340992.00
19960322,569.51,571.33,566.52,570.18,884935.0,464683008.00
19960325,570.77,572.75,569.37,570.24,962361.0,552892992.00
19960326,570.25,570.74,562.97,563.52,890455.0,467403008.00
19960327,562.73,562.98,557.32,562.35,684522.0,369351008.00
19960328,562.31,562.44,553.89,554.04,1060697.0,578857024.00
19960329,553.80,557.35,549.71,556.39,884493.0,461200000.00
19960401,566.21,573.95,561.95,566.19,1371654.0,820545024.00
19960402,564.94,564.99,556.91,557.21,676068.0,358806016.00
19960403,557.56,562.28,556.23,560.98,484239.0,258396992.00
19960404,561.19,564.47,559.82,563.19,536910.0,305107008.00
19960405,563.67,584.18,563.67,582.53,1157159.0,709539008.00
19960408,583.63,587.60,578.32,581.38,1899630.0,1215844992.00
19960409,580.63,580.94,576.61,578.07,859305.0,502419008.00
19960410,578.37,582.30,577.73,579.82,1004596.0,608286016.00
19960411,579.51,583.38,576.99,583.38,998554.0,611694976.00
19960412,584.38,593.66,584.38,586.95,1765899.0,1025041024.00
19960415,585.95,587.92,583.32,584.67,827849.0,485132000.00
19960416,584.27,591.42,584.22,590.85,1350672.0,723480000.00
19960417,594.15,597.77,591.89,593.38,1740492.0,981171008.00
19960418,592.81,600.28,589.80,600.28,1656789.0,948628992.00
19960419,602.15,618.27,602.15,618.12,4123339.0,2443462912.00
19960422,624.93,627.65,613.94,613.97,5312174.0,3500454912.00
19960423,611.37,623.77,609.89,623.77,2881555.0,1789476992.00
19960424,633.80,664.65,633.80,664.65,7184553.0,4445490176.00
19960425,674.47,686.56,650.82,652.67,8178387.0,5038843904.00
19960426,660.14,714.69,660.14,707.60,11808027.0,7656657920.00
19960429,719.20,739.10,710.19,738.61,10352720.0,7022331904.00
19960430,728.38,737.58,679.44,681.15,8668107.0,5657916928.00
19960502,715.98,721.57,652.62,654.42,6348823.0,4011177984.00
19960503,653.68,660.27,644.86,650.03,3577304.0,2231610112.00
19960506,648.23,672.76,648.23,671.27,6317963.0,3200527872.00
19960507,677.44,682.57,660.03,661.16,5432478.0,2894629888.00
19960508,659.70,666.86,653.10,661.26,3572069.0,1973184000.00
19960509,659.39,669.72,654.83,656.90,3426555.0,2004590976.00
19960510,656.32,661.46,648.03,661.46,2677188.0,1471214976.00
19960513,665.49,672.75,661.32,666.10,3831683.0,1971533952.00
19960514,668.58,672.32,663.45,665.41,2811770.0,1625021952.00
19960515,665.75,682.05,665.49,682.05,2782748.0,1661156992.00
19960516,687.51,698.05,682.58,683.07,5889117.0,3530753024.00
19960517,685.20,711.93,682.44,711.93,4320810.0,2843481088.00
19960520,719.19,724.97,699.65,703.08,6628097.0,4583917056.00
19960521,701.95,706.97,661.47,661.85,4715549.0,2913323008.00
19960522,658.14,672.59,657.51,668.62,3663837.0,2094263040.00
19960523,668.69,670.14,641.93,642.67,3292401.0,1703613056.00
19960524,638.75,644.77,630.52,639.80,2519110.0,1418904064.00
19960527,636.30,641.35,635.05,637.95,1207223.0,682553984.00
19960528,641.37,647.00,637.95,646.91,1934188.0,1125518976.00
19960529,648.54,652.25,646.84,650.55,1417899.0,864848000.00
19960530,650.61,650.79,634.10,636.36,1681183.0,1047171968.00
19960531,633.91,653.07,632.25,643.65,2416099.0,1808898048.00
19960603,643.95,652.49,636.49,641.09,3233044.0,2405914112.00
19960604,642.06,656.54,641.09,651.51,3183675.0,2289737984.00
19960605,654.78,696.97,654.07,696.97,5991263.0,4321803776.00
19960606,703.03,715.18,691.75,702.63,7776633.0,5636051968.00
19960607,720.43,739.13,702.64,727.34,10691870.0,7645705216.00
19960610,740.10,764.38,737.26,764.38,10640451.0,7306136064.00
19960611,765.32,765.32,742.52,752.26,7705698.0,5383228928.00
19960612,761.38,773.87,751.47,755.77,8058351.0,6186034176.00
19960613,758.22,769.11,745.69,768.68,6929639.0,5005496832.00
19960614,781.98,790.25,772.49,777.27,10172193.0,7019304960.00
19960617,779.71,779.79,750.55,751.99,6021042.0,4112361984.00
19960618,749.29,793.56,748.66,793.56,5398729.0,4582196224.00
19960619,801.09,813.87,787.48,796.91,7345856.0,6253847040.00
19960620,788.92,802.48,784.17,793.58,3975064.0,3488963072.00
19960621,804.28,805.97,793.54,796.10,3772067.0,3314504960.00
19960624,797.95,798.69,789.26,793.33,3391442.0,2713537024.00
19960625,764.69,788.59,762.52,780.65,3668148.0,3001940992.00
19960626,782.92,801.85,782.15,801.46,3894474.0,3268701952.00
19960627,811.50,819.68,801.36,806.46,5731744.0,5062873088.00
19960628,809.60,811.69,798.34,804.25,4364062.0,3868656896.00
19960701,800.90,804.21,755.53,761.11,6027652.0,4956115968.00
19960702,758.46,765.78,753.75,759.71,3613407.0,3226544896.00
19960703,767.10,786.13,759.70,786.13,5436389.0,5317400064.00
19960704,790.27,794.85,774.07,785.42,6181885.0,5856775168.00
19960705,788.10,797.15,783.86,785.37,7135117.0,5817924096.00
19960708,794.12,807.89,790.09,807.33,7274347.0,6682526208.00
19960709,815.02,822.50,807.43,817.61,7673064.0,6685924864.00
19960710,821.09,825.39,809.35,820.04,6574262.0,5522329088.00
19960711,822.17,822.38,790.56,792.06,5395230.0,4542618112.00
19960712,784.26,796.41,778.87,796.41,3801905.0,3408681984.00
19960715,794.88,796.25,780.15,789.15,3665840.0,3162691072.00
19960716,796.75,823.77,793.69,823.08,5681102.0,4711950848.00
19960717,830.64,841.40,808.49,808.99,7192647.0,5230511104.00
19960718,808.09,819.55,808.09,818.04,3814635.0,2923289088.00
19960719,824.00,857.07,820.66,856.92,8602257.0,6310249984.00
19960722,871.47,887.06,870.21,884.93,10828270.0,8155991040.00
19960723,888.91,889.41,864.50,871.47,6847447.0,5458552832.00
19960724,874.97,894.72,874.97,887.59,7767470.0,6477127168.00
19960725,887.25,894.21,867.09,868.15,8224689.0,6345047040.00
19960726,868.27,872.26,840.20,845.12,6530364.0,5458916864.00
19960729,846.18,855.49,837.19,855.42,4168558.0,3398341888.00
19960730,861.72,865.50,834.87,836.93,4093727.0,3347380992.00
19960731,836.67,841.71,820.85,822.47,3568602.0,2827411968.00
19960801,823.17,843.01,814.88,835.10,3713304.0,2956077056.00
19960802,842.39,850.58,828.66,838.87,3918272.0,3304123904.00
19960805,846.03,853.19,838.59,853.19,3252658.0,2536515072.00
19960806,854.77,862.43,848.35,862.22,3764331.0,3079941120.00
19960807,865.49,873.02,862.61,867.26,5114482.0,4188758016.00
19960808,871.02,877.91,869.54,875.99,4467449.0,3559627008.00
19960809,875.18,880.30,857.73,871.60,5434288.0,4224015872.00
19960812,880.13,894.85,880.13,886.04,5292406.0,4094010880.00
19960813,885.89,887.35,872.39,874.80,3380463.0,2680615936.00
19960814,875.78,879.08,868.73,871.64,3066998.0,2484532992.00
19960815,872.83,878.57,864.76,865.82,3703103.0,3000361984.00
19960816,862.68,862.88,838.41,853.87,3927559.0,3310181120.00
19960819,852.33,852.35,834.54,835.61,2629572.0,2171016960.00
19960820,834.73,837.57,820.76,822.44,2715780.0,2210839040.00
19960821,825.69,842.68,825.60,833.60,3533549.0,2953765120.00
19960822,838.19,842.45,816.04,816.42,2933102.0,2336678912.00
19960823,824.88,824.88,786.44,803.69,3508527.0,2884538880.00
19960826,789.14,800.53,770.85,773.06,2941322.0,2597168128.00
19960827,769.78,787.48,766.70,787.46,2596491.0,2085479040.00
19960828,790.71,806.35,789.06,796.83,3499275.0,3035088896.00
19960829,797.31,797.97,783.95,788.73,3142907.0,2321099008.00
19960830,791.39,809.96,791.39,809.93,4664219.0,3645650944.00
19960902,812.94,813.56,803.12,804.77,3629176.0,2731862016.00
19960903,805.53,818.87,799.01,800.22,3634716.0,2809078016.00
19960904,797.89,813.46,795.07,812.01,3717969.0,3151040000.00
19960905,817.37,838.66,812.93,814.38,7055527.0,6088865792.00
19960906,813.59,818.35,796.17,801.23,3614965.0,3128339968.00
19960909,798.59,799.97,791.62,793.58,3603709.0,3426558976.00
19960910,793.21,793.21,763.14,764.44,3579191.0,3085954048.00
19960911,762.80,773.59,754.58,769.24,2902595.0,2257991936.00
19960912,780.32,784.18,754.10,757.08,4951125.0,3133171968.00
19960913,756.39,779.06,752.68,779.06,3294425.0,2478735104.00
19960916,779.85,784.47,771.80,778.29,3105759.0,2833519104.00
19960917,777.72,785.11,774.14,776.47,2825712.0,2518368000.00
19960918,781.33,782.72,757.94,760.75,2960647.0,2562926080.00
19960919,756.11,769.13,754.28,769.09,2047827.0,1622768000.00
19960920,772.28,805.53,770.04,805.53,3632568.0,3339568896.00
19960923,812.94,852.03,812.30,851.98,8750209.0,8309434880.00
19960924,857.41,865.49,845.39,849.92,7619116.0,7363953152.00
19960925,855.34,858.60,830.25,835.18,5269653.0,5200642048.00
19960926,837.68,857.44,837.68,854.66,5528705.0,5482571776.00
19960927,861.62,875.52,855.75,875.52,6779711.0,6678001152.00
19961003,887.85,891.70,864.67,865.48,5855275.0,5458216960.00
19961004,864.19,869.65,855.78,863.45,3849198.0,3446789888.00
19961007,866.07,869.87,852.83,864.66,4401367.0,3505955072.00
19961008,869.07,882.08,865.42,877.60,5362932.0,4412234240.00
19961009,882.18,883.62,865.56,874.01,5107229.0,4245056000.00
19961010,878.05,904.13,877.33,904.09,9745683.0,7061037056.00
19961011,909.06,912.00,898.71,909.89,11252541.0,7797990912.00
19961014,919.70,943.55,919.70,940.78,12502362.0,8969167872.00
19961015,943.80,944.93,925.66,937.29,8655867.0,6736911872.00
19961016,944.34,953.40,921.14,933.88,8499455.0,6843387904.00
19961017,931.11,952.45,928.08,952.32,8331416.0,6816293888.00
19961018,960.55,968.21,937.77,939.93,9963990.0,7742965248.00
19961021,943.02,964.43,943.02,964.39,7409761.0,5593432064.00
19961022,952.93,978.97,943.02,976.47,10114057.0,7435008000.00
19961023,989.32,1011.13,986.72,1010.83,14262611.0,11137469440.00
19961024,1017.45,1020.97,1004.36,1007.91,11165096.0,9555097600.00
19961025,1006.30,1016.90,994.82,1012.67,11273987.0,9754449920.00
19961028,1001.22,1026.84,1000.07,1022.86,10295494.0,8917735424.00
19961029,1032.61,1038.81,1013.49,1017.51,10547581.0,9336178688.00
19961030,1017.06,1022.02,955.23,958.93,8913422.0,7587445248.00
19961031,972.16,983.22,949.59,976.71,7183930.0,6119404032.00
19961101,935.17,962.11,906.96,930.79,7974747.0,6261479936.00
19961104,930.99,947.87,929.73,945.11,5628502.0,4464489984.00
19961105,947.44,950.36,922.66,928.02,5038555.0,4186927104.00
19961106,925.75,928.46,896.87,915.05,3971998.0,3165271040.00
19961107,919.95,931.60,915.62,928.14,3494761.0,3100195072.00
19961108,927.24,927.38,911.91,919.67,3054420.0,2774899968.00
19961111,923.36,933.96,922.19,933.96,3631432.0,3202007040.00
19961112,937.69,949.24,928.97,943.00,4937158.0,3812108032.00
19961113,945.97,951.09,932.93,940.52,4520260.0,3721660928.00
19961114,944.46,957.60,943.60,953.19,5539152.0,4671388160.00
19961115,951.51,958.61,943.80,950.82,5509857.0,5077394944.00
19961118,952.72,1004.94,948.81,1004.68,8278962.0,7373921792.00
19961119,1019.61,1047.39,1008.23,1015.95,12890007.0,10836172800.00
19961120,1010.81,1018.89,992.26,1014.92,8541935.0,7381851136.00
19961121,1018.05,1025.57,937.84,940.77,8714657.0,7371382784.00
19961122,928.51,952.02,919.60,951.83,6362317.0,4929890816.00
19961125,948.58,976.55,938.80,976.55,6440178.0,5316872192.00
19961126,981.46,985.13,957.80,967.58,6201207.0,5630133248.00
19961127,966.93,987.18,960.45,980.38,5476056.0,4939283968.00
19961128,983.01,1002.54,978.50,992.63,7510755.0,6376733184.00
19961129,997.85,1037.15,997.83,1032.94,13130487.0,10565223424.00
19961202,1056.67,1134.90,1056.67,1134.52,20411528.0,17497262080.00
19961203,1157.08,1177.67,1118.83,1122.98,19060000.0,19855284224.00
19961204,1117.03,1170.60,1115.26,1169.92,14828442.0,13254090752.00
19961205,1199.38,1215.25,1180.20,1212.08,19687107.0,19629008896.00
19961206,1207.30,1220.30,1194.76,1212.88,14430518.0,15068135424.00
19961209,1227.47,1250.56,1227.47,1247.65,15603201.0,16644333568.00
19961210,1244.11,1244.11,1202.27,1230.25,12963366.0,13763515392.00
19961211,1225.38,1258.68,1220.40,1244.90,12680276.0,14534660096.00
19961212,1248.13,1254.29,1167.97,1177.13,11204061.0,12529473536.00
19961213,1164.34,1175.44,1108.29,1110.03,9742486.0,10117194752.00
19961216,1005.00,1005.12,999.63,1000.02,1433003.0,1378386048.00
19961217,907.65,943.37,903.85,905.57,6014684.0,5295693824.00
19961218,872.35,975.96,869.02,972.73,10124334.0,8375208960.00
19961219,971.14,983.24,893.46,902.42,8908300.0,8085342208.00
19961220,881.08,898.92,864.25,885.23,6198930.0,5007540224.00
19961223,900.32,911.58,890.83,902.01,4437240.0,3694971904.00
19961224,907.63,911.12,864.14,865.57,3665224.0,2986717952.00
19961225,870.44,897.44,855.84,895.17,4159185.0,3363981056.00
19961226,904.02,924.33,890.40,924.23,5522191.0,4256807936.00
19961227,925.80,927.09,903.82,922.34,5509004.0,4327022080.00
19961230,929.72,938.54,923.94,934.21,5717505.0,4938774016.00
19961231,935.90,935.97,912.97,917.01,4721433.0,4055809024.00
19970102,914.06,920.19,909.46,919.43,2653037.0,2369873920.00
19970103,921.10,922.39,896.99,899.61,3429165.0,2822564096.00
19970106,890.98,892.02,875.88,876.49,2416088.0,1894046976.00
19970107,872.80,903.00,871.78,898.17,2518248.0,1963756032.00
19970108,899.83,902.52,887.22,896.40,2313690.0,1880558976.00
19970109,897.99,914.33,897.94,906.97,2526501.0,2158647040.00
19970110,908.55,918.50,906.54,918.40,3337217.0,2871982080.00
19970113,923.54,931.44,922.73,929.52,3881413.0,3182441984.00
19970114,929.55,929.59,903.62,907.85,3043939.0,2603044096.00
19970115,905.47,919.41,905.05,916.71,1937957.0,1643736960.00
19970116,917.48,922.10,908.25,915.00,1940147.0,1800500992.00
19970117,916.10,921.14,912.65,919.85,2236668.0,2166646016.00
19970120,922.46,933.36,922.06,933.28,2749331.0,2444270080.00
19970121,937.04,939.01,926.09,929.11,3393618.0,2955960064.00
19970122,929.35,942.72,929.00,942.43,3158265.0,3060456960.00
19970123,945.59,947.54,940.49,945.80,3817321.0,3626618880.00
19970124,945.52,954.30,934.64,953.91,3737870.0,3272756992.00
19970127,957.24,959.86,952.40,959.05,4799149.0,4142264064.00
19970128,957.87,957.88,947.91,956.31,3286744.0,2907715072.00
19970129,955.95,964.01,955.09,962.10,4130859.0,3652549120.00
19970130,960.49,962.97,955.46,960.17,3523831.0,3034253056.00
19970131,960.25,967.89,960.07,964.74,4088016.0,3666237952.00
19970217,969.53,985.20,959.74,982.40,3616966.0,3323141888.00
19970218,980.48,999.22,893.74,894.84,7273848.0,6565445120.00
19970219,911.57,962.69,911.57,962.69,5407282.0,4977297920.00
19970220,870.18,971.51,870.18,965.08,9530846.0,8209139200.00
19970221,967.67,1017.31,967.49,1017.13,13808384.0,10980172800.00
19970224,1028.35,1032.70,1004.61,1009.56,11122758.0,9347215360.00
19970225,1009.05,1028.33,1009.03,1017.95,7125747.0,6621052928.00
19970226,1019.86,1031.51,1015.38,1031.51,6167621.0,6044225024.00
19970227,1035.31,1038.48,1020.34,1025.30,6600775.0,6274167808.00
19970228,1023.36,1040.17,1010.26,1040.02,6687322.0,6169772032.00
19970303,1044.61,1063.04,1043.92,1063.04,9005945.0,8614859776.00
19970304,1063.28,1070.21,1048.43,1068.16,9139791.0,8608841728.00
19970305,1067.58,1072.46,1052.07,1052.07,7887031.0,7201895936.00
19970306,1045.88,1078.46,1044.23,1078.22,8700560.0,7970144768.00
19970307,1083.00,1086.63,1070.85,1077.72,8140573.0,7992872960.00
19970310,1085.91,1100.51,1085.88,1099.67,8631868.0,9252891648.00
19970311,1103.43,1109.95,1092.72,1109.73,8332303.0,8973174784.00
19970312,1112.71,1126.42,1109.47,1126.16,9627853.0,9988746240.00
19970313,1128.70,1131.73,1108.88,1117.28,9139949.0,9098195968.00
19970314,1114.74,1125.81,1092.70,1125.80,8188593.0,8565825024.00
19970317,1138.27,1159.53,1138.27,1158.47,11284870.0,12297497600.00
19970318,1164.96,1177.02,1148.07,1162.63,10507794.0,12203328512.00
19970319,1167.04,1170.39,1156.18,1161.26,8071929.0,9515450368.00
19970320,1162.25,1168.49,1119.67,1120.71,7576374.0,8531377152.00
19970321,1116.72,1167.20,1116.58,1167.16,7383739.0,8601920512.00
19970324,1186.95,1196.64,1181.33,1191.73,10888618.0,12614467584.00
19970325,1198.15,1201.62,1180.87,1197.84,9006469.0,10437848064.00
19970326,1204.21,1215.47,1201.16,1215.30,8872766.0,9723547648.00
19970327,1220.55,1228.23,1202.76,1214.25,9687737.0,10784427008.00
19970328,1213.81,1219.03,1199.53,1202.66,7532681.0,8466974208.00
19970331,1210.01,1234.95,1210.00,1234.61,8505750.0,9155512320.00
19970401,1243.87,1246.31,1234.24,1241.02,8367888.0,8533342208.00
19970402,1246.40,1249.57,1232.31,1233.84,7583241.0,8213510144.00
19970403,1233.81,1246.17,1222.55,1246.03,6891523.0,8012752896.00
19970404,1258.07,1269.73,1251.59,1260.96,10161852.0,12427286528.00
19970407,1259.58,1276.57,1252.75,1276.40,10098885.0,12109201408.00
19970408,1277.05,1278.29,1246.72,1247.26,8053775.0,9958011904.00
19970409,1251.57,1286.90,1251.56,1286.84,9604504.0,12103141376.00
19970410,1293.25,1299.74,1279.49,1281.89,10861329.0,13191962624.00
19970411,1279.34,1283.56,1251.00,1278.52,9223723.0,11204022272.00
19970414,1293.97,1325.66,1293.97,1316.92,14119474.0,15682830336.00
19970415,1318.57,1326.38,1298.18,1324.95,10320303.0,11839345664.00
19970416,1334.30,1338.42,1318.15,1327.78,9697085.0,11277900800.00
19970417,1323.41,1331.17,1319.75,1323.36,7803004.0,8870340608.00
19970418,1325.22,1338.85,1305.95,1338.03,8801098.0,9996923904.00
19970421,1355.55,1365.21,1350.79,1362.07,12377891.0,13608651776.00
19970422,1362.98,1368.88,1354.45,1365.49,10857722.0,12255844352.00
19970423,1370.04,1380.35,1368.64,1378.84,10522662.0,13673787392.00
19970424,1370.17,1386.51,1356.52,1380.28,10035406.0,13312753664.00
19970425,1382.92,1386.26,1363.98,1364.97,10444571.0,14033435648.00
19970428,1372.26,1381.56,1346.25,1351.99,9226121.0,12227979264.00
19970429,1353.99,1376.81,1335.75,1376.77,8349533.0,10338853888.00
19970430,1385.30,1396.48,1376.45,1393.74,8331599.0,10513690624.00
19970505,1398.14,1448.99,1398.04,1448.92,10288347.0,13147117568.00
19970506,1462.02,1483.50,1459.68,1482.99,11585373.0,16273676288.00
19970507,1495.21,1499.62,1464.86,1495.45,11442789.0,15885880320.00
19970508,1496.97,1504.25,1401.59,1405.18,11449654.0,16080619520.00
